IFlow Name,Source ID,Source_Flavor,Source_Type,Source_ParentFlavor,SourceParent_Flavor,TargetFlavor
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_61,GroovyScript,Activity,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_60,NonLoopingProcess,Activity,,Process,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_120,Filter,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_119,Filter,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_118,Filter,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_67,GroovyScript,Activity,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_66,GroovyScript,Activity,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_65,NonLoopingProcess,Activity,,Process,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_64,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_68,GroovyScript,Activity,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_2,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_2,ExclusiveGateway,Gateway,,LocalIntegrationProcess,ExternalCall
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_82,Filter,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_81,Gather,Activity,,LocalIntegrationProcess,Filter
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_1,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_1,ExclusiveGateway,Gateway,,LocalIntegrationProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_84,GroovyScript,Activity,,LocalIntegrationProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_4,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_4,ExclusiveGateway,Gateway,,LocalIntegrationProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_3,ExclusiveGateway,Gateway,,Process,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_3,ExclusiveGateway,Gateway,,Process,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_83,Enricher,Activity,,LocalIntegrationProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_6,ExclusiveGateway,Gateway,,Process,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_6,ExclusiveGateway,Gateway,,Process,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_5,ExclusiveGateway,Gateway,,LocalIntegrationProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_5,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_8,ExclusiveGateway,Gateway,,Process,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_8,ExclusiveGateway,Gateway,,Process,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_80,XSLTMapping,Activity,,LocalIntegrationProcess,parallel
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_7,ExclusiveGateway,Gateway,,Process,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_7,ExclusiveGateway,Gateway,,Process,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_16,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_16,ExclusiveGateway,Gateway,,LocalIntegrationProcess,XmlToCsvConverter
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_17,ExclusiveGateway,Gateway,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_17,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_14,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_14,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_15,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_15,ExclusiveGateway,Gateway,,LocalIntegrationProcess,XmlToCsvConverter
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_12,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_12,ExclusiveGateway,Gateway,,LocalIntegrationProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_310,Enricher,Activity,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_13,ExclusiveGateway,Gateway,,LocalIntegrationProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_13,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_10,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Filter
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_10,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_11,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_11,ExclusiveGateway,Gateway,,LocalIntegrationProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_1,Enricher,Activity,,Process,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_20,ExclusiveGateway,Gateway,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_20,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_5,Enricher,Activity,,Process,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_4,Enricher,Activity,,exceptionSubProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_3,GroovyScript,Activity,,Process,LoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_25,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_25,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_2,Enricher,Activity,,Process,ExternalCall
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_140,Enricher,Activity,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_23,ExclusiveGateway,Gateway,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_23,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_9,Enricher,Activity,,exceptionSubProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_141,Enricher,Activity,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_24,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_24,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_8,Enricher,Activity,,exceptionSubProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_7,Enricher,Activity,,exceptionSubProcess,ExternalCall
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_21,ExclusiveGateway,Gateway,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_21,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_6,Enricher,Activity,,exceptionSubProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_22,ExclusiveGateway,Gateway,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_22,ExclusiveGateway,Gateway,,LocalIntegrationProcess,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_139,Enricher,Activity,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_18,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_18,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_19,ExclusiveGateway,Gateway,,LocalIntegrationProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_19,ExclusiveGateway,Gateway,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_9,ExclusiveGateway,Gateway,,LocalIntegrationProcess,parallel
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ExclusiveGateway_9,ExclusiveGateway,Gateway,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_280,NonLoopingProcess,Activity,,Process,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_287,Variables,Activity,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_286,NonLoopingProcess,Activity,,Process,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_281,Enricher,Activity,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_290,GroovyScript,Activity,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_10,errorStart,Event,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_11,errorStart,Event,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_18,errorStart,Event,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_19,none,Event,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_16,none,Event,,LocalIntegrationProcess,Variables
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_17,none,Event,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_14,errorStart,Event,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_292,GroovyScript,Activity,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_12,errorStart,Event,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_13,errorStart,Event,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_19,Enricher,Activity,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_18,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_17,Enricher,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_12,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_11,Enricher,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_10,Enricher,Activity,,exceptionSubProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_16,Enricher,Activity,,LocalIntegrationProcess,ExternalCall
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_15,Enricher,Activity,,exceptionSubProcess,ExternalCall
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_14,Enricher,Activity,,exceptionSubProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,CallActivity_13,GroovyScript,Activity,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_21,none,Event,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_22,none,Event,,LocalIntegrationProcess,ExternalCall
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_20,errorStart,Event,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_27,errorStart,Event,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_25,none,Event,,LocalIntegrationProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_26,errorStart,Event,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_23,none,Event,,LocalIntegrationProcess,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,StartEvent_24,errorStart,Event,,exceptionSubProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_56,Enricher,Activity,,Process,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_59,Enricher,Activity,,Process,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_55,Enricher,Activity,,Process,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_54,Enricher,Activity,,Process,GroovyScript
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_21,ExternalCall,Activity,,exceptionSubProcess,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_20,ExternalCall,Activity,,exceptionSubProcess,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_3,ExternalCall,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_4,ExternalCall,Activity,,Process,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_1,ExternalCall,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_193,NonLoopingProcess,Activity,,Process,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_2,ExternalCall,Activity,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_194,NonLoopingProcess,Activity,,Process,NonLoopingProcess
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_7,ExternalCall,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_8,ExternalCall,Activity,,exceptionSubProcess,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_5,ExternalCall,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_6,ExternalCall,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_9,ExternalCall,Activity,,exceptionSubProcess,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_11,ExternalCall,Activity,,exceptionSubProcess,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_10,ExternalCall,Activity,,exceptionSubProcess,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_13,ExternalCall,Activity,,exceptionSubProcess,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_73,Filter,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_12,ExternalCall,Activity,,exceptionSubProcess,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_72,GroovyScript,Activity,,LocalIntegrationProcess,Filter
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_19,ExternalCall,Activity,,LocalIntegrationProcess,ExclusiveGateway
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_18,ExternalCall,Activity,,exceptionSubProcess,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_15,ExternalCall,Activity,,exceptionSubProcess,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_14,ExternalCall,Activity,,exceptionSubProcess,intermediatethrow
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_17,ExternalCall,Activity,,LocalIntegrationProcess,end
Packaged_Integration_SF_EC_to_WFS_EmpCenter,ServiceTask_16,ExternalCall,Activity,,LocalIntegrationProcess,Enricher
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_79,Enricher,Activity,,LocalIntegrationProcess,XSLTMapping
Packaged_Integration_SF_EC_to_WFS_EmpCenter,_CallActivity_78,Enricher,Activity,,LocalIntegrationProcess,parallel
